temperatureid,countryid,tempyear,elementid,temperatureincrease
26003,850,1961,7271,0.076
26004,850,1962,7271,-0.103
26005,850,1963,7271,0.115
26006,850,1964,7271,0.14
26007,850,1965,7271,-0.315
26008,850,1966,7271,-0.068
26009,850,1967,7271,-0.28
26010,850,1968,7271,-0.175
26011,850,1969,7271,0.385
26012,850,1970,7271,0.087
26013,850,1971,7271,-0.245
26014,850,1972,7271,-0.093
26015,850,1973,7271,0.191
26016,850,1974,7271,-0.322
26017,850,1975,7271,-0.234
26018,850,1976,7271,-0.367
26019,850,1977,7271,0.175
26020,850,1978,7271,0.181
26021,850,1979,7271,-0.04
26022,850,1980,7271,0.739
26023,850,1981,7271,0.542
26024,850,1982,7271,0.088
26025,850,1983,7271,0.56
26026,850,1984,7271,0.196
26027,850,1985,7271,0.018
26028,850,1986,7271,0.094
26029,850,1987,7271,0.527
26030,850,1988,7271,0.503
26031,850,1989,7271,-0.026
26032,850,1990,7271,0.343
26033,850,1991,7271,0.309
26034,850,1992,7271,0.221
26035,850,1993,7271,0.456
26036,850,1994,7271,0.603
26037,850,1995,7271,0.65
26038,850,1996,7271,0.367
26039,850,1997,7271,0.513
26040,850,1998,7271,1.115
26041,850,1999,7271,0.597
26042,850,2000,7271,0.181
26043,850,2001,7271,0.639
26044,850,2002,7271,0.818
26045,850,2003,7271,0.89
26046,850,2004,7271,0.529
26047,850,2005,7271,0.796
26048,850,2006,7271,0.651
26049,850,2007,7271,0.914
26050,850,2008,7271,0.393
26051,850,2009,7271,0.67
26052,850,2010,7271,1.085
26053,850,2011,7271,0.461
26054,850,2012,7271,0.652
26055,850,2013,7271,0.784
26056,850,2014,7271,0.918
26057,850,2015,7271,1.114
26058,850,2016,7271,1.235
26059,850,2017,7271,1.001
26060,850,2018,7271,0.778
26061,850,2019,7271,0.937
26062,850,2020,7271,1.362
26063,850,2021,7271,0.953
26064,850,1961,6078,0.253
26065,850,1962,6078,0.253
26066,850,1963,6078,0.253
26067,850,1964,6078,0.253
26068,850,1965,6078,0.253
26069,850,1966,6078,0.253
26070,850,1967,6078,0.253
26071,850,1968,6078,0.253
26072,850,1969,6078,0.253
26073,850,1970,6078,0.253
26074,850,1971,6078,0.253
26075,850,1972,6078,0.253
26076,850,1973,6078,0.253
26077,850,1974,6078,0.253
26078,850,1975,6078,0.253
26079,850,1976,6078,0.253
26080,850,1977,6078,0.253
26081,850,1978,6078,0.253
26082,850,1979,6078,0.253
26083,850,1980,6078,0.253
26084,850,1981,6078,0.253
26085,850,1982,6078,0.253
26086,850,1983,6078,0.253
26087,850,1984,6078,0.253
26088,850,1985,6078,0.253
26089,850,1986,6078,0.253
26090,850,1987,6078,0.253
26091,850,1988,6078,0.253
26092,850,1989,6078,0.253
26093,850,1990,6078,0.253
26094,850,1991,6078,0.253
26095,850,1992,6078,0.253
26096,850,1993,6078,0.253
26097,850,1994,6078,0.253
26098,850,1995,6078,0.253
26099,850,1996,6078,0.253
26100,850,1997,6078,0.253
26101,850,1998,6078,0.253
26102,850,1999,6078,0.253
26103,850,2000,6078,0.253
26104,850,2001,6078,0.253
26105,850,2002,6078,0.253
26106,850,2003,6078,0.253
26107,850,2004,6078,0.253
26108,850,2005,6078,0.253
26109,850,2006,6078,0.253
26110,850,2007,6078,0.253
26111,850,2008,6078,0.253
26112,850,2009,6078,0.253
26113,850,2010,6078,0.253
26114,850,2011,6078,0.253
26115,850,2012,6078,0.253
26116,850,2013,6078,0.253
26117,850,2014,6078,0.253
26118,850,2015,6078,0.253
26119,850,2016,6078,0.253
26120,850,2017,6078,0.253
26121,850,2018,6078,0.253
26122,850,2019,6078,0.253
26123,850,2020,6078,0.253
26124,850,2021,6078,0.253
26125,858,1961,7271,0.398
26126,858,1962,7271,-0.459
26127,858,1963,7271,0.344
26128,858,1964,7271,-0.749
26129,858,1965,7271,0.186
26130,858,1966,7271,-0.417
26131,858,1967,7271,0.021
26132,858,1968,7271,0.388
26133,858,1969,7271,0.149
26134,858,1970,7271,0.375
26135,858,1971,7271,-0.344
26136,858,1972,7271,0.245
26137,858,1973,7271,-0.13
26138,858,1974,7271,-0.06
26139,858,1975,7271,0.018
26140,858,1976,7271,-0.329
26141,858,1977,7271,0.487
26142,858,1978,7271,0.101
26143,858,1979,7271,0.12
26144,858,1980,7271,0.566
26145,858,1981,7271,0.517
26146,858,1982,7271,0.576
26147,858,1983,7271,-0.051
26148,858,1984,7271,0.105
26149,858,1985,7271,0.429
26150,858,1986,7271,0.76
26151,858,1987,7271,0.322
26152,858,1988,7271,-0.517
26153,858,1989,7271,0.73
26154,858,1990,7271,0.571
26155,858,1991,7271,0.312
26156,858,1992,7271,0.145
26157,858,1993,7271,0.277
26158,858,1994,7271,0.44
26159,858,1995,7271,0.307
26160,858,1996,7271,0.492
26161,858,1997,7271,1.135
26162,858,1998,7271,0.142
26163,858,1999,7271,0.112
26164,858,2000,7271,0.364
26165,858,2001,7271,1.266
26166,858,2002,7271,0.634
26167,858,2003,7271,0.325
26168,858,2004,7271,0.468
26169,858,2005,7271,0.821
26170,858,2006,7271,0.618
26171,858,2007,7271,0.162
26172,858,2008,7271,0.746
26173,858,2009,7271,0.531
26174,858,2010,7271,0.302
26175,858,2011,7271,0.497
26176,858,2012,7271,0.898
26177,858,2013,7271,0.2
26178,858,2014,7271,1.212
26179,858,2015,7271,1.077
26180,858,2016,7271,0.384
26181,858,2017,7271,1.627
26182,858,2018,7271,1.289
26183,858,2019,7271,0.862
26184,858,2020,7271,1.086
26185,858,2021,7271,1.032
26186,858,1961,6078,0.379
26187,858,1962,6078,0.379
26188,858,1963,6078,0.379
26189,858,1964,6078,0.379
26190,858,1965,6078,0.379
26191,858,1966,6078,0.379
26192,858,1967,6078,0.379
26193,858,1968,6078,0.379
26194,858,1969,6078,0.379
26195,858,1970,6078,0.379
26196,858,1971,6078,0.379
26197,858,1972,6078,0.379
26198,858,1973,6078,0.379
26199,858,1974,6078,0.379
26200,858,1975,6078,0.379
26201,858,1976,6078,0.379
26202,858,1977,6078,0.379
26203,858,1978,6078,0.379
26204,858,1979,6078,0.379
26205,858,1980,6078,0.379
26206,858,1981,6078,0.379
26207,858,1982,6078,0.379
26208,858,1983,6078,0.379
26209,858,1984,6078,0.379
26210,858,1985,6078,0.379
26211,858,1986,6078,0.379
26212,858,1987,6078,0.379
26213,858,1988,6078,0.379
26214,858,1989,6078,0.379
26215,858,1990,6078,0.379
26216,858,1991,6078,0.379
26217,858,1992,6078,0.379
26218,858,1993,6078,0.379
26219,858,1994,6078,0.379
26220,858,1995,6078,0.379
26221,858,1996,6078,0.379
26222,858,1997,6078,0.379
26223,858,1998,6078,0.379
26224,858,1999,6078,0.379
26225,858,2000,6078,0.379
26226,858,2001,6078,0.379
26227,858,2002,6078,0.379
26228,858,2003,6078,0.379
26229,858,2004,6078,0.379
26230,858,2005,6078,0.379
26231,858,2006,6078,0.379
26232,858,2007,6078,0.379
26233,858,2008,6078,0.379
26234,858,2009,6078,0.379
26235,858,2010,6078,0.379
26236,858,2011,6078,0.379
26237,858,2012,6078,0.379
26238,858,2013,6078,0.379
26239,858,2014,6078,0.379
26240,858,2015,6078,0.379
26241,858,2016,6078,0.379
26242,858,2017,6078,0.379
26243,858,2018,6078,0.379
26244,858,2019,6078,0.379
26245,858,2020,6078,0.379
26246,858,2021,6078,0.379
26247,810,1961,7271,0.851
26248,810,1962,7271,0.441
26249,810,1963,7271,0.253
26250,810,1964,7271,-0.626
26251,810,1965,7271,-0.41
26252,810,1966,7271,0.901
26253,810,1967,7271,0.099
26254,810,1968,7271,0.095
26255,810,1969,7271,-1.18
26256,810,1970,7271,0.324
26257,810,1971,7271,0.35
26258,810,1972,7271,-0.217
26259,810,1973,7271,0.147
26260,810,1974,7271,-0.035
26261,810,1975,7271,0.852
26262,810,1976,7271,-0.667
26263,810,1977,7271,0.207
26264,810,1978,7271,-0.158
26265,810,1979,7271,0.242
26266,810,1980,7271,-0.03
26267,810,1981,7271,0.793
26268,810,1982,7271,0.068
26269,810,1983,7271,0.978
26270,810,1984,7271,0.304
26271,810,1985,7271,-0.634
26272,810,1986,7271,0.299
26273,810,1987,7271,-0.61
26274,810,1988,7271,0.458
26275,810,1989,7271,0.987
26276,810,1990,7271,1.233
26277,810,1991,7271,0.636
26278,810,1961,6078,0.485
26279,810,1962,6078,0.485
26280,810,1963,6078,0.485
26281,810,1964,6078,0.485
26282,810,1965,6078,0.485
26283,810,1966,6078,0.485
26284,810,1967,6078,0.485
26285,810,1968,6078,0.485
26286,810,1969,6078,0.485
26287,810,1970,6078,0.485
26288,810,1971,6078,0.485
26289,810,1972,6078,0.485
26290,810,1973,6078,0.485
26291,810,1974,6078,0.485
26292,810,1975,6078,0.485
26293,810,1976,6078,0.485
26294,810,1977,6078,0.485
26295,810,1978,6078,0.485
26296,810,1979,6078,0.485
26297,810,1980,6078,0.485
26298,810,1981,6078,0.485
26299,810,1982,6078,0.485
26300,810,1983,6078,0.485
26301,810,1984,6078,0.485
26302,810,1985,6078,0.485
26303,810,1986,6078,0.485
26304,810,1987,6078,0.485
26305,810,1988,6078,0.485
26306,810,1989,6078,0.485
26307,810,1990,6078,0.485
26308,810,1991,6078,0.485
26309,860,1992,7271,0.132
26310,860,1993,7271,-0.206
26311,860,1994,7271,-0.013
26312,860,1995,7271,1.409
26313,860,1996,7271,-0.429
26314,860,1997,7271,1.554
26315,860,1998,7271,0.506
26316,860,1999,7271,1.321
26317,860,2000,7271,1.411
26318,860,2001,7271,1.578
26319,860,2002,7271,1.852
26320,860,2003,7271,0.157
26321,860,2004,7271,1.942
26322,860,2005,7271,1.387
26323,860,2006,7271,1.586
26324,860,2007,7271,1.392
26325,860,2008,7271,0.721
26326,860,2009,7271,1.078
26327,860,2010,7271,1.8
26328,860,2011,7271,1.061
26329,860,2012,7271,0.691
26330,860,2013,7271,1.537
26331,860,2014,7271,0.193
26332,860,2015,7271,1.422
26333,860,2016,7271,2.293
26334,860,2017,7271,1.787
26335,860,2018,7271,1.034
26336,860,2019,7271,1.93
26337,860,2020,7271,1.705
26338,860,2021,7271,1.514
26339,860,1992,6078,
26340,860,1993,6078,
26341,860,1994,6078,
26342,860,1995,6078,
26343,860,1996,6078,
26344,860,1997,6078,
26345,860,1998,6078,
26346,860,1999,6078,
26347,860,2000,6078,
26348,860,2001,6078,
26349,860,2002,6078,
26350,860,2003,6078,
26351,860,2004,6078,
26352,860,2005,6078,
26353,860,2006,6078,
26354,860,2007,6078,
26355,860,2008,6078,
26356,860,2009,6078,
26357,860,2010,6078,
26358,860,2011,6078,
26359,860,2012,6078,
26360,860,2013,6078,
26361,860,2014,6078,
26362,860,2015,6078,
26363,860,2016,6078,
26364,860,2017,6078,
26365,860,2018,6078,
26366,860,2019,6078,
26367,860,2020,6078,
26368,860,2021,6078,
26369,548,1961,7271,0.197
26370,548,1962,7271,0.109
26371,548,1963,7271,-0.158
26372,548,1964,7271,0.217
26373,548,1965,7271,-0.549
26374,548,1966,7271,-0.258
26375,548,1967,7271,-0.107
26376,548,1968,7271,-0.275
26377,548,1969,7271,0.019
26378,548,1970,7271,0.308
26379,548,1971,7271,-0.005
26380,548,1972,7271,-0.314
26381,548,1973,7271,0.55
26382,548,1974,7271,0.312
26383,548,1975,7271,0.043
26384,548,1976,7271,-0.057
26385,548,1977,7271,-0.04
26386,548,1978,7271,0.155
26387,548,1979,7271,0.062
26388,548,1980,7271,0.075
26389,548,1981,7271,0.062
26390,548,1982,7271,-0.019
26391,548,1983,7271,0.221
26392,548,1984,7271,-0.042
26393,548,1985,7271,0.423
26394,548,1986,7271,-0.128
26395,548,1987,7271,-0.201
26396,548,1988,7271,0.652
26397,548,1989,7271,0.092
26398,548,1990,7271,0.318
26399,548,1991,7271,-0.035
26400,548,1992,7271,-0.061
26401,548,1993,7271,-0.368
26402,548,1994,7271,-0.076
26403,548,1995,7271,0.285
26404,548,1996,7271,0.381
26405,548,1997,7271,0.235
26406,548,1998,7271,0.851
26407,548,1999,7271,0.885
26408,548,2000,7271,0.53
26409,548,2001,7271,0.598
26410,548,2002,7271,0.553
26411,548,2003,7271,0.204
26412,548,2004,7271,0.351
26413,548,2005,7271,0.444
26414,548,2006,7271,0.282
26415,548,2007,7271,0.819
26416,548,2008,7271,0.68
26417,548,2009,7271,0.421
26418,548,2010,7271,0.832
26419,548,2011,7271,0.654
26420,548,2012,7271,0.342
26421,548,2013,7271,0.649
26422,548,2014,7271,0.554
26423,548,2015,7271,0.536
26424,548,2016,7271,1.102
26425,548,2017,7271,1.032
26426,548,2018,7271,0.445
26427,548,2019,7271,0.803
26428,548,2020,7271,1.146
26429,548,2021,7271,1.067
26430,548,1961,6078,0.219
26431,548,1962,6078,0.219
26432,548,1963,6078,0.219
26433,548,1964,6078,0.219
26434,548,1965,6078,0.219
26435,548,1966,6078,0.219
26436,548,1967,6078,0.219
26437,548,1968,6078,0.219
26438,548,1969,6078,0.219
26439,548,1970,6078,0.219
26440,548,1971,6078,0.219
26441,548,1972,6078,0.219
26442,548,1973,6078,0.219
26443,548,1974,6078,0.219
26444,548,1975,6078,0.219
26445,548,1976,6078,0.219
26446,548,1977,6078,0.219
26447,548,1978,6078,0.219
26448,548,1979,6078,0.219
26449,548,1980,6078,0.219
26450,548,1981,6078,0.219
26451,548,1982,6078,0.219
26452,548,1983,6078,0.219
26453,548,1984,6078,0.219
26454,548,1985,6078,0.219
26455,548,1986,6078,0.219
26456,548,1987,6078,0.219
26457,548,1988,6078,0.219
26458,548,1989,6078,0.219
26459,548,1990,6078,0.219
26460,548,1991,6078,0.219
26461,548,1992,6078,0.219
26462,548,1993,6078,0.219
26463,548,1994,6078,0.219
26464,548,1995,6078,0.219
26465,548,1996,6078,0.219
26466,548,1997,6078,0.219
26467,548,1998,6078,0.219
26468,548,1999,6078,0.219
26469,548,2000,6078,0.219
26470,548,2001,6078,0.219
26471,548,2002,6078,0.219
26472,548,2003,6078,0.219
26473,548,2004,6078,0.219
26474,548,2005,6078,0.219
26475,548,2006,6078,0.219
26476,548,2007,6078,0.219
26477,548,2008,6078,0.219
26478,548,2009,6078,0.219
26479,548,2010,6078,0.219
26480,548,2011,6078,0.219
26481,548,2012,6078,0.219
26482,548,2013,6078,0.219
26483,548,2014,6078,0.219
26484,548,2015,6078,0.219
26485,548,2016,6078,0.219
26486,548,2017,6078,0.219
26487,548,2018,6078,0.219
26488,548,2019,6078,0.219
26489,548,2020,6078,0.219
26490,548,2021,6078,0.219
26491,862,1961,7271,0.038
26492,862,1962,7271,-0.12
26493,862,1963,7271,-0.014
26494,862,1964,7271,0.043
26495,862,1965,7271,-0.146
26496,862,1966,7271,0.158
26497,862,1967,7271,-0.215
26498,862,1968,7271,-0.196
26499,862,1969,7271,0.472
26500,862,1970,7271,0.205
26501,862,1971,7271,-0.366
26502,862,1972,7271,-0.026
26503,862,1973,7271,0.359
26504,862,1974,7271,-0.316
26505,862,1975,7271,-0.274
26506,862,1976,7271,-0.386
26507,862,1977,7271,0.283
26508,862,1978,7271,0.197
26509,862,1979,7271,0.292
26510,862,1980,7271,0.457
26511,862,1981,7271,0.183
26512,862,1982,7271,0.116
26513,862,1983,7271,0.436
26514,862,1984,7271,-0.112
26515,862,1985,7271,-0.311
26516,862,1986,7271,-0.145
26517,862,1987,7271,0.422
26518,862,1988,7271,0.004
26519,862,1989,7271,-0.315
26520,862,1990,7271,0.315
26521,862,1991,7271,0.218
26522,862,1992,7271,0.264
26523,862,1993,7271,0.381
26524,862,1994,7271,0.172
26525,862,1995,7271,0.624
26526,862,1996,7271,0.45
26527,862,1997,7271,0.524
26528,862,1998,7271,0.945
26529,862,1999,7271,0.203
26530,862,2000,7271,0.151
26531,862,2001,7271,0.482
26532,862,2002,7271,0.686
26533,862,2003,7271,0.765
26534,862,2004,7271,0.514
26535,862,2005,7271,0.758
26536,862,2006,7271,0.545
26537,862,2007,7271,0.624
26538,862,2008,7271,0.396
26539,862,2009,7271,0.714
26540,862,2010,7271,1.139
26541,862,2011,7271,0.484
26542,862,2012,7271,0.436
26543,862,2013,7271,0.857
26544,862,2014,7271,0.806
26545,862,2015,7271,1.174
26546,862,2016,7271,1.141
26547,862,2017,7271,0.752
26548,862,2018,7271,0.808
26549,862,2019,7271,1.171
26550,862,2020,7271,1.293
26551,862,2021,7271,0.723
26552,862,1961,6078,0.281
26553,862,1962,6078,0.281
26554,862,1963,6078,0.281
26555,862,1964,6078,0.281
26556,862,1965,6078,0.281
26557,862,1966,6078,0.281
26558,862,1967,6078,0.281
26559,862,1968,6078,0.281
26560,862,1969,6078,0.281
26561,862,1970,6078,0.281
26562,862,1971,6078,0.281
26563,862,1972,6078,0.281
26564,862,1973,6078,0.281
26565,862,1974,6078,0.281
26566,862,1975,6078,0.281
26567,862,1976,6078,0.281
26568,862,1977,6078,0.281
26569,862,1978,6078,0.281
26570,862,1979,6078,0.281
26571,862,1980,6078,0.281
26572,862,1981,6078,0.281
26573,862,1982,6078,0.281
26574,862,1983,6078,0.281
26575,862,1984,6078,0.281
26576,862,1985,6078,0.281
26577,862,1986,6078,0.281
26578,862,1987,6078,0.281
26579,862,1988,6078,0.281
26580,862,1989,6078,0.281
26581,862,1990,6078,0.281
26582,862,1991,6078,0.281
26583,862,1992,6078,0.281
26584,862,1993,6078,0.281
26585,862,1994,6078,0.281
26586,862,1995,6078,0.281
26587,862,1996,6078,0.281
26588,862,1997,6078,0.281
26589,862,1998,6078,0.281
26590,862,1999,6078,0.281
26591,862,2000,6078,0.281
26592,862,2001,6078,0.281
26593,862,2002,6078,0.281
26594,862,2003,6078,0.281
26595,862,2004,6078,0.281
26596,862,2005,6078,0.281
26597,862,2006,6078,0.281
26598,862,2007,6078,0.281
26599,862,2008,6078,0.281
26600,862,2009,6078,0.281
26601,862,2010,6078,0.281
26602,862,2011,6078,0.281
26603,862,2012,6078,0.281
26604,862,2013,6078,0.281
26605,862,2014,6078,0.281
26606,862,2015,6078,0.281
26607,862,2016,6078,0.281
26608,862,2017,6078,0.281
26609,862,2018,6078,0.281
26610,862,2019,6078,0.281
26611,862,2020,6078,0.281
26612,862,2021,6078,0.281
26613,704,1961,7271,0.002
26614,704,1962,7271,-0.248
26615,704,1963,7271,-0.309
26616,704,1964,7271,0.08
26617,704,1965,7271,0.007
26618,704,1966,7271,0.491
26619,704,1967,7271,-0.119
26620,704,1968,7271,-0.291
26621,704,1969,7271,0.551
26622,704,1970,7271,-0.036
26623,704,1971,7271,-0.374
26624,704,1972,7271,0.067
26625,704,1973,7271,0.505
26626,704,1974,7271,-0.328
26627,704,1975,7271,0.213
26628,704,1976,7271,-0.493
26629,704,1977,7271,-0.074
26630,704,1978,7271,0.071
26631,704,1979,7271,0.361
26632,704,1980,7271,0.31
26633,704,1981,7271,0.452
26634,704,1982,7271,0.178
26635,704,1983,7271,0.041
26636,704,1984,7271,-0.148
26637,704,1985,7271,-0.048
26638,704,1986,7271,0.058
26639,704,1987,7271,1.018
26640,704,1988,7271,0.157
26641,704,1989,7271,0.003
26642,704,1990,7271,0.375
26643,704,1991,7271,0.565
26644,704,1992,7271,0.04
26645,704,1993,7271,0.294
26646,704,1994,7271,0.326
26647,704,1995,7271,0.361
26648,704,1996,7271,0.023
26649,704,1997,7271,0.339
26650,704,1998,7271,1.342
26651,704,1999,7271,0.804
26652,704,2000,7271,0.182
26653,704,2001,7271,0.728
26654,704,2002,7271,0.757
26655,704,2003,7271,1.127
26656,704,2004,7271,0.482
26657,704,2005,7271,0.907
26658,704,2006,7271,0.969
26659,704,2007,7271,0.597
26660,704,2008,7271,0.293
26661,704,2009,7271,0.76
26662,704,2010,7271,1.176
26663,704,2011,7271,0.196
26664,704,2012,7271,0.818
26665,704,2013,7271,0.992
26666,704,2014,7271,0.638
26667,704,2015,7271,1.327
26668,704,2016,7271,1.283
26669,704,2017,7271,1.213
26670,704,2018,7271,0.905
26671,704,2019,7271,1.864
26672,704,2020,7271,1.588
26673,704,2021,7271,1.193
26674,704,1961,6078,0.294
26675,704,1962,6078,0.294
26676,704,1963,6078,0.294
26677,704,1964,6078,0.294
26678,704,1965,6078,0.294
26679,704,1966,6078,0.294
26680,704,1967,6078,0.294
26681,704,1968,6078,0.294
26682,704,1969,6078,0.294
26683,704,1970,6078,0.294
26684,704,1971,6078,0.294
26685,704,1972,6078,0.294
26686,704,1973,6078,0.294
26687,704,1974,6078,0.294
26688,704,1975,6078,0.294
26689,704,1976,6078,0.294
26690,704,1977,6078,0.294
26691,704,1978,6078,0.294
26692,704,1979,6078,0.294
26693,704,1980,6078,0.294
26694,704,1981,6078,0.294
26695,704,1982,6078,0.294
26696,704,1983,6078,0.294
26697,704,1984,6078,0.294
26698,704,1985,6078,0.294
26699,704,1986,6078,0.294
26700,704,1987,6078,0.294
26701,704,1988,6078,0.294
26702,704,1989,6078,0.294
26703,704,1990,6078,0.294
26704,704,1991,6078,0.294
26705,704,1992,6078,0.294
26706,704,1993,6078,0.294
26707,704,1994,6078,0.294
26708,704,1995,6078,0.294
26709,704,1996,6078,0.294
26710,704,1997,6078,0.294
26711,704,1998,6078,0.294
26712,704,1999,6078,0.294
26713,704,2000,6078,0.294
26714,704,2001,6078,0.294
26715,704,2002,6078,0.294
26716,704,2003,6078,0.294
26717,704,2004,6078,0.294
26718,704,2005,6078,0.294
26719,704,2006,6078,0.294
26720,704,2007,6078,0.294
26721,704,2008,6078,0.294
26722,704,2009,6078,0.294
26723,704,2010,6078,0.294
26724,704,2011,6078,0.294
26725,704,2012,6078,0.294
26726,704,2013,6078,0.294
26727,704,2014,6078,0.294
26728,704,2015,6078,0.294
26729,704,2016,6078,0.294
26730,704,2017,6078,0.294
26731,704,2018,6078,0.294
26732,704,2019,6078,0.294
26733,704,2020,6078,0.294
26734,704,2021,6078,0.294
26735,872,1961,7271,
26736,872,1962,7271,
26737,872,1963,7271,
26738,872,1964,7271,
26739,872,1965,7271,
26740,872,1966,7271,
26741,872,1967,7271,
26742,872,1968,7271,
26743,872,1969,7271,
26744,872,1970,7271,
26745,872,1971,7271,
26746,872,1972,7271,
26747,872,1973,7271,
26748,872,1974,7271,
26749,872,1975,7271,
26750,872,1976,7271,
26751,872,1977,7271,-0.376
26752,872,1978,7271,-0.053
26753,872,1979,7271,0.254
26754,872,1980,7271,0.19
26755,872,1981,7271,0.759
26756,872,1982,7271,0.384
26757,872,1983,7271,-0.065
26758,872,1984,7271,1.294
26759,872,1985,7271,0.756
26760,872,1986,7271,0.069
26761,872,1987,7271,0.068
26762,872,1988,7271,0.488
26763,872,1989,7271,-0.054
26764,872,1990,7271,-0.083
26765,872,1991,7271,0.371
26766,872,1992,7271,0.152
26767,872,1993,7271,0.409
26768,872,1994,7271,0.213
26769,872,1995,7271,0.357
26770,872,1996,7271,1.007
26771,872,1997,7271,0.299
26772,872,1998,7271,0.425
26773,872,1999,7271,0.496
26774,872,2000,7271,-0.028
26775,872,2001,7271,0.301
26776,872,2002,7271,0.564
26777,872,2003,7271,0.375
26778,872,2004,7271,0.529
26779,872,2005,7271,0.014
26780,872,2006,7271,0.171
26781,872,2007,7271,-0.136
26782,872,2008,7271,-0.111
26783,872,2009,7271,0.17
26784,872,2010,7271,0.077
26785,872,2011,7271,0.032
26786,872,2012,7271,0.235
26787,872,2013,7271,0.849
26788,872,2014,7271,1.002
26789,872,2015,7271,0.366
26790,872,2016,7271,0.158
26791,872,2017,7271,0.546
26792,872,2018,7271,0.348
26793,872,2019,7271,
26794,872,2020,7271,
26795,872,2021,7271,0.64
26796,872,1961,6078,
26797,872,1962,6078,
26798,872,1963,6078,
26799,872,1964,6078,
26800,872,1965,6078,
26801,872,1966,6078,
26802,872,1967,6078,
26803,872,1968,6078,
26804,872,1969,6078,
26805,872,1970,6078,
26806,872,1971,6078,
26807,872,1972,6078,
26808,872,1973,6078,
26809,872,1974,6078,
26810,872,1975,6078,
26811,872,1976,6078,
26812,872,1977,6078,
26813,872,1978,6078,
26814,872,1979,6078,
26815,872,1980,6078,
26816,872,1981,6078,
26817,872,1982,6078,
26818,872,1983,6078,
